gene,importance
ACE,1.005628603827945e-05
CCNK,1.0001383518574135e-05
GHRL,9.982165027881186e-06
PTH1R,9.94153809169315e-06
CSF2,9.910996629912729e-06
PPOX,9.910324827515019e-06
XRCC3,9.841477401206445e-06
NIN,9.77305584862734e-06
ARRB2,9.730146329511776e-06
MYH9,9.702556042942821e-06
CNP,9.696612532212154e-06
KIF2A,9.55488965581946e-06
CCP110,9.543816982426946e-06
IPO4,9.542322391683256e-06
CD4,9.53073024126156e-06
WEE1,9.51885769627311e-06
CTH,9.459555644795325e-06
AKT1S1,9.45937389729793e-06
KLRD1,9.455246619939062e-06
FBN1,9.442607491552046e-06
MPI,9.407731139682245e-06
CPE,9.364819416660927e-06
HOXC10,9.247300670234984e-06
NOP16,9.138267041733686e-06
EMP1,9.091724899702014e-06
GLRX,9.026845156288735e-06
LAMP2,8.981635422244506e-06
APOH,8.97910761873971e-06
HSD17B10,8.957052904445289e-06
TRIM28,8.938316737183166e-06
PGD,8.933518879296401e-06
PPBP,8.930853950862913e-06
PLAG1,8.920339130466245e-06
FSTL3,8.915333025099817e-06
NID2,8.8940050450806e-06
PCGF5,8.838693079055216e-06
GNAO1,8.82005324474027e-06
TMEM50A,8.777005524395368e-06
ERCC4,8.77337045397468e-06
ACTA1,8.712673564279187e-06
PPM1D,8.688158001258995e-06
AMPH,8.650935865983959e-06
SPOCK2,8.639279057117923e-06
PSEN1,8.622153002075647e-06
HBQ1,8.604687746992478e-06
SRM,8.562131862406258e-06
UBE2E1,8.55684731646962e-06
GRPEL1,8.533548569495967e-06
CYBB,8.47449262058622e-06
BYSL,8.457660554529517e-06
FCER1G,8.414834285591118e-06
SPEG,8.413659883676724e-06
PDGFA,8.36362630044056e-06
PROK2,8.333595158148296e-06
PODXL,8.223851459929123e-06
PRG2,8.221976220219108e-06
CHRNG,8.18875466690793e-06
MXRA5,8.175715522633668e-06
SLC30A5,8.151105489515486e-06
ANXA10,8.132822326119663e-06
SLC25A28,8.12591200660777e-06
GOLGA4,8.110244442573357e-06
INPPL1,8.095330279651718e-06
RETN,8.063324839286831e-06
EREG,8.033397303572904e-06
NAPA,7.985654290276424e-06
ALAS2,7.98528428107172e-06
SNRPB2,7.973318036830673e-06
GDA,7.910021518886064e-06
PEX14,7.844754953452428e-06
PEX2,7.838961874085935e-06
MTA1,7.814651736861494e-06
HIPK2,7.75572583134168e-06
GSTO1,7.709944224034254e-06
APRT,7.698983794437326e-06
HSD17B14,7.651636334444752e-06
PSMB5,7.636981917601596e-06
IMP4,7.63198422147084e-06
CA2,7.630759372361988e-06
CCR2,7.598483967752363e-06
PLG,7.559773990450934e-06
MINPP1,7.557335966826104e-06
NR1H4,7.480726130447669e-06
UQCRFS1,7.399436735398544e-06
TNRC6B,7.394241926173888e-06
MTRF1,7.3444827764425975e-06
TNFRSF4,7.326854936681223e-06
SFMBT1,7.3107712287746216e-06
MVK,7.304460861866027e-06
POP7,7.290516785161485e-06
LIPA,7.281818522461005e-06
SIRT6,7.280470709698408e-06
PDLIM7,7.211332237935915e-06
CBX5,7.1902655183601305e-06
LTA4H,7.166499986442167e-06
TNFRSF18,7.111997601325888e-06
GDNF,7.1090494229361255e-06
NDUFA1,7.09795117548663e-06
SNAPC5,7.073850564738151e-06
COX10,7.006214620484668e-06
GYPE,6.972120196352667e-06
CD40,6.873896600111028e-06
CCR5,6.872311262435706e-06
CMPK2,6.8647360177831245e-06
ITGB1,6.862769781257275e-06
GSTM4,6.811578404773179e-06
APC,6.779763557990142e-06
EIF4A3,6.750912513583561e-06
ESRRA,6.7238259381517084e-06
GALK1,6.682029323177507e-06
TRAFD1,6.665588180079744e-06
C3AR1,6.602460236352445e-06
SLC25A38,6.512073388771237e-06
CDC42BPA,6.507919861649604e-06
YPEL1,6.485199651413249e-06
PRDM1,6.447618435189909e-06
TUBD1,6.431440869798091e-06
TXNL4A,6.404900144910736e-06
M6PR,6.396060842977397e-06
SOS1,6.394623034310286e-06
LMAN1,6.374633753292626e-06
ATRN,6.3473557410552205e-06
TRAF1,6.3386483365333485e-06
UNC13B,6.30809346382169e-06
ABCD3,6.258105935920423e-06
ONECUT1,6.25238522011611e-06
SCP2,6.2384728549751285e-06
RFC5,6.203061454533772e-06
HEYL,6.165546395315303e-06
SAMD9,6.0942750239618855e-06
LCP2,6.094053551306095e-06
PPAN,6.0730362917565476e-06
ARHGAP27,6.0600468847029415e-06
XIAP,5.958956846295421e-06
PCYT2,5.9477213901846546e-06
NCF4,5.934472959151812e-06
RNF19A,5.918646243899875e-06
SCGN,5.872276358209552e-06
WASL,5.8632933121102165e-06
IPO7,5.844820532648293e-06
CRMP1,5.796098808541586e-06
DTNA,5.795931382901175e-06
CHGA,5.754382090072833e-06
ECH1,5.745213484325188e-06
KLKB1,5.722246521822384e-06
SSB,5.6697943180061955e-06
TIMM9,5.665222513638902e-06
ZPBP,5.6473504492032435e-06
DOCK4,5.582738278934937e-06
HEY2,5.548011129284523e-06
CNTN1,5.522507560566685e-06
PCSK9,5.4909103870517324e-06
ACTL7B,5.477021501209517e-06
CD302,5.462956208352155e-06
NOC4L,5.395136970729074e-06
CSK,5.391463011752015e-06
POLR2J,5.3708516526215994e-06
P2RX6,5.3656430332820675e-06
MYL12A,5.3088953847695424e-06
GLUD1,5.2401542973524385e-06
NOP56,5.205963635939923e-06
IKBKG,5.199050870595112e-06
SLC3A2,5.19406505787386e-06
EFEMP2,5.176747235161895e-06
GNGT1,5.159590213543603e-06
LTA,5.134374550020902e-06
RAD50,5.09655333029619e-06
PRDX5,5.0627082621862875e-06
PLK2,4.863922027952998e-06
RHOT1,4.755509836473766e-06
HMOX1,4.7533032226047925e-06
APP,4.727141780647583e-06
EIF2S3,4.651562706143436e-06
YKT6,4.647941216643129e-06
TAF10,4.615990963718913e-06
NOTCH4,4.591648295968706e-06
APOBEC3F,4.590004793016058e-06
CSF2RB,4.566404983960115e-06
EGR3,4.555029390585156e-06
SPHK1,4.540056477013444e-06
VEGFB,4.53627848093434e-06
DHRS1,4.515308823785629e-06
ALDH8A1,4.483998337552028e-06
FTCD,4.474958175956925e-06
ADIPOQ,4.468418409430801e-06
USO1,4.448337856063141e-06
DNTT,4.413224022611973e-06
CYP4F11,4.316668325664843e-06
PAX3,4.3105580194928175e-06
PDPN,4.276373504999077e-06
SRSF3,4.217487977238111e-06
DCC,4.213043828684147e-06
CD96,4.201877923352946e-06
EXOSC7,4.191427219346747e-06
WIPI1,4.178681782097061e-06
CYFIP2,4.170763663518338e-06
PTCD2,4.160560788079304e-06
LIG1,4.159901735235979e-06
FXYD1,4.105026037157825e-06
ANKZF1,4.091736388936322e-06
SLC6A12,4.083947615322923e-06
MYH8,4.067802997302861e-06
SLC38A1,4.044651548471439e-06
IL7R,4.043272978630655e-06
NDUFB6,4.0366344771732725e-06
CEBPD,3.977359252348851e-06
PGAM1,3.966713475248077e-06
HEXA,3.960402230806294e-06
LAPTM5,3.958234104557577e-06
SGMS2,3.921094642414331e-06
THBS3,3.871857779432712e-06
FDX1,3.846544032757338e-06
CSNK2B,3.8404054921304606e-06
GNG2,3.828617372502009e-06
HOPX,3.826659167285937e-06
EIF4G3,3.7817191524278827e-06
POLR2G,3.76292400573486e-06
MDK,3.7589081115228887e-06
MAP4K3,3.758760648692675e-06
ATP4A,3.7265971058223864e-06
VAMP3,3.703909751656139e-06
FYN,3.6949256212525624e-06
SLAMF1,3.633694400241527e-06
TOMM22,3.6296714010548056e-06
SLC27A5,3.617729617240289e-06
COX4I1,3.592432423403317e-06
EXOSC1,3.5834116955964082e-06
GCLC,3.5727553807569233e-06
AGFG1,3.572049627519612e-06
RBPJ,3.533231290800388e-06
ADGRL4,3.532977462965553e-06
CCL25,3.5103574862773487e-06
ITIH1,3.485518836287291e-06
GYS1,3.4803389203248914e-06
PTGER2,3.4575688617416732e-06
RNF11,3.452247763342361e-06
AP3S1,3.440159481060421e-06
KIF1B,3.436534830729054e-06
TNP2,3.4286849359584034e-06
PMPCA,3.393171340227914e-06
RAF1,3.3892046387718433e-06
GSTK1,3.3886490707841754e-06
NDUFB5,3.3722629046051745e-06
RPS9,3.3682111979987303e-06
SLC25A4,3.3498435385411103e-06
CD3G,3.3447316771769295e-06
EXOSC10,3.343528129721196e-06
ACRBP,3.341258063216587e-06
VCL,3.326378433426736e-06
CYB5B,3.3256753262616233e-06
PTS,3.2855896531853977e-06
PSMA6,3.2775156556140194e-06
CMKLR1,3.231693850861842e-06
NDUFB2,3.1944881635685383e-06
GCNT1,3.1814311724128504e-06
HLA-A,3.17076780889637e-06
STOM,3.1608080051367666e-06
GBF1,3.1569707080865927e-06
ST8SIA4,3.1560623893064006e-06
DCP2,3.132852964867758e-06
CDK9,3.0786345390737e-06
DEF6,3.068175765585361e-06
GLMN,3.0352518431579317e-06
CCL4,2.981169866559019e-06
DDX10,2.9513352364923772e-06
NCR1,2.9200870881893283e-06
HOXD11,2.8906191867503347e-06
G0S2,2.79833114305497e-06
TSC2,2.7950880170015875e-06
LATS1,2.7938056560644215e-06
HOMER1,2.753744592970777e-06
SIT1,2.744388762932914e-06
NDUFA7,2.740687899217097e-06
SREBF2,2.6999088911493107e-06
ATP6V1G1,2.6971344999252144e-06
CPT2,2.688712005540747e-06
FABP3,2.6815013498186965e-06
ITPA,2.636975326931658e-06
CXCL12,2.622638841322262e-06
PEX16,2.616581569101842e-06
DHPS,2.570056770679024e-06
AKR1C2,2.567736048981949e-06
CSF2RA,2.5079626352649524e-06
MARK3,2.480466422676825e-06
ACADVL,2.474980719413797e-06
PPP1CA,2.462810266169619e-06
MYF6,2.460700655956294e-06
NOS2,2.420094292851147e-06
CCNL1,2.418535080833598e-06
GPX2,2.412379812571596e-06
PFKFB3,2.4091409812943955e-06
IFT88,2.3370847696254484e-06
HHEX,2.332666277856383e-06
CD86,2.3033974666833635e-06
HNRNPD,2.2791640658679933e-06
LCP1,2.263428072093471e-06
UXT,2.2597087516402106e-06
TST,2.2488803782190325e-06
SLC1A1,2.2354854922935405e-06
CHMP1A,2.1620355883179086e-06
S100A4,2.142603527549357e-06
STEAP4,2.141400017855532e-06
COQ9,2.125497451797447e-06
ALDH6A1,2.079442777037366e-06
RELA,2.0364347154271354e-06
TNFRSF12A,1.9971177013429095e-06
SLC25A10,1.9517927373163925e-06
TNNI1,1.9405700489386462e-06
CD63,1.9251123764069295e-06
NFS1,1.9186637730342643e-06
BDKRB2,1.910971687229981e-06
ZNF112,1.8998059808130768e-06
RRP9,1.8728662248567914e-06
MAGIX,1.8421685358271228e-06
ACP5,1.8411776542475861e-06
NHP2,1.8396944673439389e-06
BIK,1.8381811660210796e-06
FMO1,1.8286750658141306e-06
SNX10,1.8177605348585411e-06
HIRA,1.7941433761562953e-06
IL10RA,1.7725606303281832e-06
COX7A2,1.748847779119144e-06
ROS1,1.6609960382377553e-06
CDKN1A,1.654227930676547e-06
SPI1,1.6521165218214402e-06
CEP250,1.5845823539924214e-06
XPO7,1.571823251403572e-06
SLC35B2,1.5637903616351017e-06
ADAM12,1.5427786502194532e-06
RIOK3,1.5397066831755862e-06
YWHAE,1.5356939865033993e-06
APEX1,1.5182174757432628e-06
RUVBL2,1.5137592662545316e-06
RAPGEFL1,1.5076109378029328e-06
FUS,1.5035719422493063e-06
DHCR24,1.4730810668729457e-06
SERPINB8,1.4421836365788634e-06
WDR43,1.4132531027717129e-06
ATXN2,1.3861931342047019e-06
NRAP,1.3854156723810742e-06
TUBA3C,1.3847024928735502e-06
HBEGF,1.3776377970502752e-06
CPOX,1.3685974289088832e-06
SYNGR2,1.3685645287383622e-06
UGT2B17,1.3571559502720075e-06
PCSK1,1.3402622704160438e-06
DHX16,1.338835057958784e-06
EWSR1,1.3220514432798213e-06
CCR8,1.3163669462198474e-06
DHRS3,1.3138774717396626e-06
IL18BP,1.3047559431778663e-06
SELE,1.2670772390789645e-06
ALDH7A1,1.2316355973248838e-06
FBXO9,1.2254015208332479e-06
CST7,1.2230587821974713e-06
REL,1.2105358974923385e-06
KLF10,1.2006935452673621e-06
CYP27A1,1.1542396097873653e-06
PLAC8,1.1223907305427856e-06
NFKB1,1.094985556966912e-06
ITGB7,1.0792471576504163e-06
PRDX2,1.0781643393230207e-06
WRN,1.0679915763240887e-06
UPF1,9.597790457426624e-07
TIMM13,9.527823980419769e-07
ARAF,9.482844108112441e-07
BIRC2,9.330417175389148e-07
B3GALT6,9.291381442422987e-07
NFKBIB,9.232754274262941e-07
APOC2,9.05416609936782e-07
LEAP2,8.596491519012221e-07
SLC38A3,8.441960877145124e-07
NFAT5,8.223312716485818e-07
PIK3CG,7.756076806415322e-07
LYSMD2,7.398610380895637e-07
RAB34,7.18266776299819e-07
SDC4,7.135915219785293e-07
HLA-DOB,6.905125313264661e-07
TRIAP1,6.82592206591817e-07
TNFAIP3,6.527115823123185e-07
CNOT4,5.333244349209353e-07
COPB2,4.968807191875426e-07
NXF1,4.846809753427456e-07
SPTA1,4.202437216818679e-07
CTBP1,4.157345181400527e-07
POLR2I,4.060206880877501e-07
ABCA2,4.015120343313599e-07
GABARAPL2,3.996341473389036e-07
DNAJB8,3.948571692142251e-07
COPB1,3.9456896007920743e-07
VAMP5,3.924267750291128e-07
EXOSC9,3.8748850321974857e-07
NCAN,3.86474466188942e-07
SPP1,3.8426790910582064e-07
PRPF31,3.819145307747938e-07
SULF2,3.798500923986446e-07
CD151,3.6546704333499144e-07
RAD51C,3.613821643322201e-07
GYPB,3.586896555545051e-07
CNTRL,3.54826423479359e-07
CFP,3.5266879908421485e-07
NUP50,3.452981226205721e-07
GLRX2,3.386396837081008e-07
AHSP,3.348214536283485e-07
PPP2R2C,3.284420811995672e-07
ABCB6,3.185136533113959e-07
IFIH1,3.18324006284611e-07
LGALS3BP,3.1831986474293185e-07
IKZF1,3.182516970598939e-07
PALLD,3.112750628821728e-07
RNF123,2.7221715486859643e-07
CCL7,2.55251782995793e-07
DDX4,2.539972769539567e-07
STX4,2.5385927855552624e-07
TLR2,2.5379235909865e-07
CXCL13,2.477997072948157e-07
ANGPTL3,2.4646969876329577e-07
RASGRP1,2.462594973095041e-07
BCL11B,2.4593719305767873e-07
UNC119,2.439736802875011e-07
DMPK,2.4368455073357104e-07
ITGAV,2.3631109001326532e-07
HNRNPU,2.167377189442328e-07
MTHFR,1.961406324456418e-07
RHAG,1.9393873373437212e-07
UPK3B,1.8357184314778487e-07
ACP1,1.700917997029237e-07
CYLD,1.685077693137308e-07
HOMER2,1.6622823247703968e-07
POP4,1.6447621873815858e-07
TAP1,1.5617027122560133e-07
FOSB,1.304579539217305e-07
DCAF11,1.2883280130649074e-07
SDC2,1.260432650151374e-07
UBC,1.012700983533169e-18
SOCS3,7.707798302024347e-19
TIMM8B,6.78203449563205e-19
IL1R1,6.151137205275524e-19
CPN1,6.063154327866521e-19
APOL6,4.843862816117981e-19
ARPC5L,4.486223948947019e-19
SLC12A4,3.7306509477054745e-19
RAB22A,3.445609425839107e-19
HERC6,2.186714530521359e-19
TRAT1,2.1693817822668985e-19
INPP5F,2.1669825558267903e-19
CLVS1,1.6760890911868362e-19
POLR2D,1.4933557004117037e-19
TUBB2A,1.476501872212328e-19
SAC3D1,1.2583044233460927e-19
KAZN,1.2382925487790698e-19
HLA-DMB,1.1661203877161547e-19
TTPA,1.1464546122825443e-19
CD2,7.033699874984628e-20
NAA11,6.581126195854951e-20
RPS3A,6.527204439830432e-20
FBP2,6.142319749370708e-20
COX15,5.958957251411013e-20
TIMP2,5.745781880198187e-20
TRIM21,5.563478171320159e-20
TAPBP,5.412325656940846e-20
CD83,4.7118299264088746e-20
RPS5,3.0590299720354045e-20
RAB5A,3.047639974612768e-20
PSMB8,2.8626893621666294e-20
GP9,2.7830025581973196e-20
E2F4,2.7805044580127757e-20
PTPRC,2.75130000618039e-20
FGL2,2.7040913371582498e-20
MEF2C,2.3248932936450153e-20
BRS3,2.0359631116107727e-20
PCSK2,1.9531646287717554e-20
RABGAP1,1.566973885212491e-20
GREM1,1.5456211306899246e-20
NCOR2,1.5109258822692547e-20
RDH11,1.477360742081369e-20
HOOK3,1.3481969093385866e-20
MAP4K1,1.234441568105955e-20
FLT4,1.1644202199051511e-20
MFSD6,0.0
SUPT4H1,0.0
CD8A,0.0
GTF2H5,0.0
GAPDHS,0.0
TCIRG1,0.0
RCE1,0.0
LATS2,0.0
MRPS15,0.0
HNRNPR,0.0
RAP1GDS1,0.0
GPR18,0.0
SRC,0.0
GYPA,0.0
AFG3L2,0.0
HSPA1A,0.0
CHRNA1,0.0
MEP1B,0.0
CLCN3,0.0
LDHC,0.0
HTR5A,0.0
IL2RG,0.0
CLEC4A,0.0
GBE1,0.0
PRRX1,0.0
PROZ,0.0
TUBGCP2,0.0
GJA5,0.0
AKAP4,0.0
DPEP3,0.0
AMMECR1,0.0
RRM2B,0.0
SECTM1,0.0
PECR,0.0
ENTPD7,0.0
IL10,0.0
CD37,0.0
PMM1,0.0
ERP29,0.0
NOTCH3,0.0
WSB1,0.0
SLC26A2,0.0
UCK2,0.0
ASL,0.0
F13B,0.0
MCEE,0.0
NUDT21,0.0
GRB2,0.0
PARP14,0.0
CAMK1D,0.0
CLDN14,0.0
HBD,0.0
ICAM2,0.0
SPPL2A,0.0
MMD,0.0
EI24,0.0
SST,0.0
VASP,0.0
IL13RA2,0.0
KLRK1,0.0
ADCY2,0.0
PRCP,0.0
RER1,0.0
KDM7A,0.0
LLGL1,0.0
NR0B2,0.0
ADH7,0.0
CYP11B2,0.0
SCN9A,0.0
ADAD1,0.0
CPM,0.0
TOR1AIP2,0.0
TNP1,0.0
XRCC5,0.0
HSPA4,0.0
BRPF3,0.0
ALDOB,0.0
MYH4,0.0
DAB2,0.0
MTF2,0.0
STC1,0.0
C2,0.0
CDH2,0.0
PSMA2,0.0
SH2B3,0.0
TOPBP1,0.0
SCN8A,0.0
TMED2,0.0
COL4A1,0.0
HLA-DRA,0.0
PRF1,0.0
SNRPD2,0.0
ARL2BP,0.0
ERH,0.0
CP,0.0
RPE,0.0
KPTN,0.0
MYBPC3,0.0
KIF5B,0.0
AGL,0.0
PDX1,0.0
TNFSF11,0.0
TAF9,0.0
DRAM2,0.0
LSP1,0.0
NOP14,0.0
GEMIN4,0.0
AGPAT4,0.0
IGSF6,0.0
MOCS2,0.0
FOXO3,0.0
PPP1R2,0.0
ZNF277,0.0
MIF,0.0
SLC46A3,0.0
C1QC,0.0
PCLO,0.0
SCN10A,0.0
STARD4,0.0
RGS1,0.0
MMP16,0.0
MRPS12,0.0
KRT4,0.0
GRINA,0.0
HBBP1,0.0
IMP3,0.0
NFE2L2,0.0
CBX1,0.0
SERPINC1,0.0
GTF2H3,0.0
MRPL40,0.0
RAC2,0.0
ATP1A3,0.0
PEX11B,0.0
DUSP2,0.0
TRIB1,0.0
PMS2,0.0
NRP2,0.0
SELENBP1,0.0
DNAJB9,0.0
BIN1,0.0
ADIG,0.0
MERTK,0.0
UBE2L6,0.0
SLC4A1,0.0
GNB2,0.0
CYP1A2,0.0
TPD52L1,0.0
ACACA,0.0
ZMAT3,0.0
SLC16A3,0.0
NDUFC1,0.0
PAX4,0.0
TCP11,0.0
NDUFB1,0.0
ATF6,0.0
MRPS18B,0.0
UPB1,0.0
ECM1,0.0
EMP3,0.0
CD48,0.0
CRTAM,0.0
RAC1,0.0
DDT,0.0
VPREB1,0.0
AP2S1,0.0
VWF,0.0
ISCA1,0.0
SNRPD3,0.0
HSPB2,0.0
DLG1,0.0
RANBP9,0.0
TSSK2,0.0
GZMA,0.0
OLR1,0.0
LUM,0.0
ELL2,0.0
PGAM2,0.0
FMO3,0.0
CDC42SE2,0.0
TLK1,0.0
LCK,0.0
IL10RB,0.0
LAMA2,0.0
TAP2,0.0
FSHB,0.0
CD14,0.0
SH3GL2,0.0
CELF2,0.0
CSTF3,0.0
EIF4EBP1,0.0
VHL,0.0
MSRB2,0.0
CD8B,0.0
SLN,0.0
GNGT2,0.0
CARTPT,0.0
DGCR8,0.0
TNFAIP2,0.0
MRPL23,0.0
FGR,0.0
CDSN,0.0
ADRA1B,0.0
MAP4K2,0.0
CFHR2,0.0
CD274,0.0
IFIT2,0.0
ANKH,0.0
CD3D,0.0
HGFAC,0.0
TUBGCP3,0.0
LDB1,0.0
LEF1,0.0
GRWD1,0.0
PEX1,0.0
TLR8,0.0
LONP1,0.0
NDUFS7,0.0
OGFR,0.0
TCF7,0.0
CLASP1,0.0
PSMB3,0.0
DCTN4,0.0
NCAPH2,0.0
APOA4,0.0
GC,0.0
TJP1,0.0
CHST12,0.0
UROD,0.0
GBP4,0.0
TEX15,0.0
GAD1,0.0
APAF1,0.0
DDIT3,0.0
IL18,0.0
MVB12A,0.0
TG,0.0
TFAP2C,0.0
PTGES,0.0
ACP2,0.0
SNX14,0.0
IL17RB,0.0
NEUROG3,0.0
RAB14,0.0
XAF1,0.0
DPYD,0.0
VDAC3,0.0
ZAP70,0.0
ELOVL3,0.0
MOSPD1,0.0
BOLA2,0.0
B4GALT7,0.0
GMCL1,0.0
MYL12B,0.0
TRIO,0.0
PRKDC,0.0
KCNE2,0.0
SLC2A2,0.0
SSTR4,0.0
EOMES,0.0
COX6B1,0.0
TYR,0.0
ITGAM,0.0
BATF2,0.0
HS2ST1,0.0
ADRA2B,0.0
SMAD5,0.0
SMAD1,0.0
PAIP1,0.0
IL16,0.0
EEF1B2,0.0
ETF1,0.0
CAMK4,0.0
DAD1,0.0
SLC29A2,0.0
INS,0.0
CCR1,0.0
HSD3B7,0.0
SLC29A1,0.0
FGF6,0.0
MYL4,0.0
PSMB9,0.0
UCHL5,0.0
DCTN1,0.0
REG1A,0.0
ETS1,0.0
SIPA1L1,0.0
RPL3L,0.0
IL4R,0.0
TNFRSF8,0.0
SLC22A4,0.0
MAPK12,0.0
AEN,0.0
PDE6G,0.0
CYP1A1,0.0
IAPP,0.0
CDK13,0.0
SRF,0.0
ATF5,0.0
NGLY1,0.0
NEK7,0.0
TLR7,0.0
CDC42EP2,0.0
NDUFS6,0.0
CDK5RAP2,0.0
PROP1,0.0
ODF1,0.0
CLDN18,0.0
FSTL1,0.0
INSL5,0.0
UROS,0.0
FABP1,0.0
LGALS1,0.0
PYGM,0.0
FOXA2,0.0
ATRX,0.0
CST8,0.0
SF3A1,0.0
DNAJB4,0.0
ADRM1,0.0
PTAFR,0.0
HLA-G,0.0
TFDP1,0.0
SNN,0.0
NDUFS8,0.0
STAB1,0.0
CD40LG,0.0
RPL9,0.0
MRTO4,0.0
SPTAN1,0.0
ACSL4,0.0
C8A,0.0
EDN1,0.0
ICAM4,0.0
C1QA,0.0
COPE,0.0
CMTR1,0.0
PLEK,0.0
THY1,0.0
MTNR1A,0.0
MTRR,0.0
CCR7,0.0
NUFIP1,0.0
STAM2,0.0
IFNB1,0.0
CD160,0.0
MYL1,0.0
CXCR3,0.0
RBM38,0.0
CD247,0.0
DCUN1D1,0.0
ZNRF4,0.0
ADAM2,0.0
GPC4,0.0
ELF1,0.0
COL15A1,0.0
